sample_id,split,negative_type,n_genes,source_pathway_ids,source_families,source_overlap_count,source_overlap_fraction,cross_same_family,generation_seed,gene_set_sha256
TRAIN_NEG_00286,train,partial_50_80,21,AC_PWY4FS-8,AraCyc_Misc,21,1.0,False,142,37670409cd1aa5346fdbfa8b5a4a251d1c14d84e0766f44e401a8c3d8d606cfd
TRAIN_NEG_00287,train,cross_pathway,9,AC_PWY-6792;AC_PWY-5070,AraCyc_Misc;AraCyc_Misc,9,1.0,True,142,ab25728d3d70b0a7b2e1e7af711e936a2af9cfbbd31859a1b86d9b43b014d842
TRAIN_NEG_00288,train,random_5_30,16,,,0,0.0,False,142,97b191306fe34e1545565cfe517da0c084b3fbd3b1405120825ab7073f6c1085
TRAIN_NEG_00289,train,shuffled,275,ath01200,KEGG_Metabolism,2,0.007272727272727273,False,142,ce15594717b7a18cf5dd8ca030459dc39f210fe135cd7826c1a1fc9f84027196
TRAIN_NEG_00290,train,partial_50_80,39,ath00250,KEGG_Cellular,39,1.0,False,142,e1db8fac12171820bfe1444c7d707ab2b0b5df80c861fe75b9968409bd5cef43
TRAIN_NEG_00291,train,cross_pathway,21,AC_PWY-622;AC_PWY-5381,AraCyc_Carbohydrate;AraCyc_Misc,21,1.0,False,142,39d20be0ad580adbb8efad1bf3247d0610280b9c78bec79f1f09b2c17cd5b87d
TRAIN_NEG_00292,train,random_5_30,8,,,0,0.0,False,142,da575edb44712a645776e9b07083d48f7d57e02573b08362cc802ed38509802d
TRAIN_NEG_00293,train,shuffled,33,ath00360,KEGG_Cellular,0,0.0,False,142,69d677f6f209078d58137b265bd791cecf567b203cdb1b697024a3540cf4ee80
TRAIN_NEG_00294,train,partial_50_80,19,ath00906,KEGG_Cellular,19,1.0,False,142,4ba378a32fa30c22bdb08fe7195a831bd7cb0ae1d038915205e14d1b7c734419
TRAIN_NEG_00295,train,cross_pathway,5,AC_PWY0-501;AC_PWY-5350,AraCyc_Misc;AraCyc_Misc,5,1.0,True,142,44543581153f1839a0ad4a3f108268b13bbe8274c5d29db102653350b5bcf9fb
TRAIN_NEG_00296,train,random_5_30,22,,,0,0.0,False,142,d10494ce21d5ade6ab74108380b562cdf554a2686b05edecb65a3d0bb82232a1
TRAIN_NEG_00297,train,shuffled,25,AC_PWY-5868,AraCyc_Secondary,0,0.0,False,142,fee864a46385d37058fce2c1fa97fc9913a68f02ef9dfd7cf295f5b1cf42f002
TRAIN_NEG_00298,train,partial_50_80,3,AC_PWY-7546,AraCyc_Misc,3,1.0,False,142,0bf170392ac39180b8c4e5c41f6c54d4f04e69ca3d605f659d14ca93901e3786
TRAIN_NEG_00299,train,cross_pathway,14,AC_PWY-8363;AC_GLYSYN2-PWY,AraCyc_Misc;AraCyc_Misc,14,1.0,True,142,867c9b609b27b2caf6fad22c2c2c5edc05f4c6c65d063d6945ea073c0efe59bc
TRAIN_NEG_00300,train,random_5_30,22,,,0,0.0,False,142,f55a121a19b21427e93af5c0615369f45d9140dfd5b32256670cece5474f8875
TRAIN_NEG_00301,train,shuffled,8,AC_PWY-6527,AraCyc_Misc,0,0.0,False,142,681f94f1f5aab86ede02f2f3d5bf45159ed43459174993f180b84be5e947945b
TRAIN_NEG_00302,train,partial_50_80,11,AC_PWYQT-4477,AraCyc_Misc,11,1.0,False,142,4e4790d4e3db65b0658fb6b05bfb79243c838ba8bec8f6dc42077b4a42d998a8
TRAIN_NEG_00303,train,cross_pathway,12,AC_ARO-PWY;ath04620,AraCyc_Misc;KEGG_SignalTrans,12,1.0,False,142,21fb25064578bac42ede923584982d220836d6f3444bfd5fa43e65d198de1310
TRAIN_NEG_00304,train,random_5_30,18,,,0,0.0,False,142,28319e08195ce4e59a1a78d2eed09eb885c8807840ab7e44de1b47d581961be5
TRAIN_NEG_00305,train,shuffled,64,ath00020,KEGG_Cellular,0,0.0,False,142,ee372ff4d9d4437669eace93c3db53d3d4eb408817b6ed8fbee82f19971549c6
TRAIN_NEG_00306,train,partial_50_80,22,AC_PWY-6348,AraCyc_Misc,22,1.0,False,142,ceb8f07fcc3b352319c7466a3652af6b8da988b4279777aa6531650e818496a2
TRAIN_NEG_00307,train,cross_pathway,15,AC_PWY-6549;ath00901,AraCyc_Misc;KEGG_Cellular,15,1.0,False,142,4ef8fb0ddf9e23a418fa8ae4ba0793585ed3422a6b0c14f7b5813e700a4a796f
TRAIN_NEG_00308,train,random_5_30,13,,,0,0.0,False,142,1045a0b2de6549e502e6c2b8b2e12c52ebd340373b4e6e392423b989a94c1ca3
TRAIN_NEG_00309,train,shuffled,8,AC_ALACAT2-PWY,AraCyc_Misc,0,0.0,False,142,db905fa001cb14c5134746a573ac0d75ce1c4a2623b324a49c2745f503a9b28f
TRAIN_NEG_00310,train,partial_50_80,3,AC_PWY-4984,AraCyc_Misc,3,1.0,False,142,3636c0203b00cc987382df4072b14b6916eb64d76cb479b6b4ad72567db5fec9
TRAIN_NEG_00311,train,cross_pathway,18,AC_PWY-5098;AC_PWY-621,AraCyc_Misc;AraCyc_Carbohydrate,18,1.0,False,142,661a35e1ce37d265d23ce993afcacd9074dd9827348ebe5f31b2b898e18e46ee
TRAIN_NEG_00312,train,random_5_30,19,,,0,0.0,False,142,8f810b969eebfb4d2c3d894967af21394305d7c1bdb6f2fe65c64f8540d26a21
TRAIN_NEG_00313,train,shuffled,6,AC_PWY-5350,AraCyc_Misc,0,0.0,False,142,d45ea2c36c23dc1e22333d8684f4a5837706066645da5d33736e97c600e3a90f
TRAIN_NEG_00314,train,partial_50_80,12,AC_PWY-2541,AraCyc_Lipid,12,1.0,False,142,db663110367c7835011280662843d008c66899724807820fd57f9f0d2be54911
TRAIN_NEG_00315,train,cross_pathway,10,AC_ILEUSYN-PWY;AC_PWY-6612,AraCyc_Misc;AraCyc_Cofactor,10,1.0,False,142,83942898f5eda4e479d1dbc325f8a418c081770b4827a255ad45fd0ee3d3f272
TRAIN_NEG_00316,train,random_5_30,11,,,0,0.0,False,142,1f1f8521565658b84b444c3a4c0b63f8f78e413387ac2d80e969b1fa0d377911
TRAIN_NEG_00317,train,shuffled,5,AC_PWY-7346,AraCyc_Carbohydrate,0,0.0,False,142,78b52fd1fd53c45d71156e85f09ad86c4fbe3839b33c7cad5defcebb57a928ca
TRAIN_NEG_00318,train,partial_50_80,16,AC_PWYQT-62,AraCyc_Misc,16,1.0,False,142,b5d33ef9bbdeee44695abad5f352af7706b3c00375b9b5cac8a4098b06a7424f
TRAIN_NEG_00319,train,cross_pathway,12,AC_PWY18C3-24;AC_ASPARTATESYN-PWY,AraCyc_Misc;AraCyc_Misc,12,1.0,True,142,1d54554769a0cd1cff2eb63b956903c167e268bf857f12492e0e2559081ac192
TRAIN_NEG_00320,train,random_5_30,5,,,0,0.0,False,142,0de47125c6269a4932a66fdf5d4c9bae01023dca59b94848c39aa77c055a5a51
TRAIN_NEG_00321,train,shuffled,65,ath04519,KEGG_SignalTrans,0,0.0,False,142,f23c7a02d3d349ceb9edce2e184b3d35cd8de22188ed28e603d000e727329677
TRAIN_NEG_00322,train,partial_50_80,5,AC_PWY-2681,AraCyc_Misc,5,1.0,False,142,73ebc52ea6a3932477ba6bd4e146af944124741bf8f9e141f05d4d61846e16d2
TRAIN_NEG_00323,train,cross_pathway,35,AC_PWY-5188;ath00053,AraCyc_Misc;KEGG_Cellular,35,1.0,False,142,5d0431b129bf926441f71ac43e637819bc15ad6f3a04cec743eb0e95e00505f5
TRAIN_NEG_00324,train,random_5_30,28,,,0,0.0,False,142,bfb1145ca167b87e99f5a6aa2ec87116b0b5108f8ac7b95b0867928de333c645
TRAIN_NEG_00325,train,shuffled,10,AC_PWY-6012,AraCyc_Misc,0,0.0,False,142,3fdda614fd4028aa9f5a8b7d13454d49532888997e2c9dab4f7311d77f784b89
TRAIN_NEG_00326,train,partial_50_80,4,AC_COA-PWY,AraCyc_Misc,4,1.0,False,142,c66d1348640f786b68325527cee347fdfaa7e120bb18182538e46fd7db68a6ec
TRAIN_NEG_00327,train,cross_pathway,35,AC_DTDPRHAMSYN-PWY;ath00073,AraCyc_Misc;KEGG_Cellular,35,1.0,False,142,f3ffe992bcac2ad7552f857d97b9eb86c901e6de644c11f90ffbdc164b28893d
TRAIN_NEG_00328,train,random_5_30,23,,,0,0.0,False,142,f65ead4333cc851628cb587fd3e837253700328f47b1f9328921dd71d7414e91
TRAIN_NEG_00329,train,shuffled,691,ath00970,KEGG_Cellular,15,0.02170767004341534,False,142,d86fad7d7625dfa73ade2144d0d42cbcbd88d87cebda83323efda4fece50983b
TRAIN_NEG_00330,train,partial_50_80,5,AC_PWY-5670,AraCyc_Misc,5,1.0,False,142,ea5ff5075dd036e5392e340e32860e0af0caeb34bf6383cf3c528973b12dc391
TRAIN_NEG_00331,train,cross_pathway,13,AC_DTDPRHAMSYN-PWY;ath01320,AraCyc_Misc;KEGG_Cellular,13,1.0,False,142,a1d16c04bd749128e5b5635fe7461dae2f38314e5d44f18692f2907df2becf18
TRAIN_NEG_00332,train,random_5_30,20,,,0,0.0,False,142,c465b847f2e2ca6480b8bb0b4ec42b9661a673779d20b7bb941b57eb4e10f4dc
TRAIN_NEG_00333,train,shuffled,32,ath00310,KEGG_Cellular,1,0.03125,False,142,b4472b2d1190b5746e968951ff5b68a42899e1c90b4b6fdb698f88288173cd53
TRAIN_NEG_00334,train,partial_50_80,6,AC_PWY-6710,AraCyc_Lipid,6,1.0,False,142,96ed341f8dc0ecb9696ba6f487906c19d1035a5ad7bfa98454d5910f34123a56
TRAIN_NEG_00335,train,cross_pathway,17,ath00760;AC_PWY-5837,KEGG_Cellular;AraCyc_Misc,17,1.0,False,142,249157fb26f85edcfdfbc37b829961307899b41656ce1dfc38f0fa20b6c87bb3
TRAIN_NEG_00336,train,random_5_30,6,,,0,0.0,False,142,86b7dd22635ddf1cd9feb7f0509797c7e88cf998a566b2b47661afbd5318d88a
TRAIN_NEG_00337,train,shuffled,11,AC_GLYSYN2-PWY,AraCyc_Misc,0,0.0,False,142,acf3eba672bade931696b0f8e20a56a4c3e1781db22b689cdb1be7ec8b3ef747
TRAIN_NEG_00338,train,partial_50_80,32,ath03460,KEGG_GeneticInfo,32,1.0,False,142,ff2c0df2f2eebbb49828b500844ed3a8dd9d680449d2f1afb230a1e26a418471
TRAIN_NEG_00339,train,cross_pathway,25,ath04981;AC_PWY-6012,KEGG_SignalTrans;AraCyc_Misc,25,1.0,False,142,58e0cb96b7dcfdd9167759bfce64fb9bc30ca67c2a2f2e2cf9717001d9848174
TRAIN_NEG_00340,train,random_5_30,7,,,0,0.0,False,142,bdb21dd269e74607ac53ed8a77298ee2c62a456ca860f866a945408810c99ecd
TRAIN_NEG_00341,train,shuffled,43,ath04712,KEGG_SignalTrans,0,0.0,False,142,8ae8106381edc3818b38eee6058c5d7079f7f260e9ac70e8467eee1c000ba132
TRAIN_NEG_00342,train,partial_50_80,13,ath00650,KEGG_Cellular,13,1.0,False,142,fa1f64794b0a2c8530f5bfa41011382b194f3513271c8438c7417260773f29c7
TRAIN_NEG_00343,train,cross_pathway,59,ath00561;AC_GLUCONEO-PWY,KEGG_Lipid;AraCyc_Misc,59,1.0,False,142,a6116216cbfdbc5441886a9049589ed4affe78cad03889a044c79d72d0968958
TRAIN_NEG_00344,train,random_5_30,6,,,0,0.0,False,142,7a7fb4784e9b5e9be6a6b84ac2c727c99bb6381900acd8750a49294f22e4569b
TRAIN_NEG_00345,train,shuffled,181,ath00500,KEGG_Lipid,1,0.0055248618784530384,False,142,13288ad03eb127a5c16d4cf0ef48ad587ca326123d9d749cd6f961f00a0eece1
TRAIN_NEG_00346,train,partial_50_80,3,AC_PWY-7298,AraCyc_Misc,3,1.0,False,142,2bb47f7c033502e5282cd305ef81afc65e22f0d5c908e69494bccd4b3e04b6e9
TRAIN_NEG_00347,train,cross_pathway,11,AC_PWY-6554;AC_PWY4FS-2,AraCyc_Misc;AraCyc_Misc,11,1.0,True,142,319bbb9e0f9ee504a896f96b21f7f44f39ab06ca7c9d8a8bcb8a9e020633bb18
TRAIN_NEG_00348,train,random_5_30,18,,,0,0.0,False,142,e7bc26960f96c64efb1a3120401e4d782d1ff041ae325399e473b24e2c9f934c
TRAIN_NEG_00349,train,shuffled,25,AC_PWY-7398,AraCyc_Secondary,0,0.0,False,142,146278dce44f77eae6ae723be596d7ea0c46e2ccc3ac0eb2efd385a3cf044bf3
TRAIN_NEG_00350,train,partial_50_80,5,AC_ASPARTATESYN-PWY,AraCyc_Misc,5,1.0,False,142,230c7eb79f070d783c12cd83f333319d16e8a6429f054e1cbad8e1798cf4e04e
TRAIN_NEG_00351,train,cross_pathway,37,ath03083;AC_PWY66-21,KEGG_GeneticInfo;AraCyc_Misc,37,1.0,False,142,1710e8074334ca6dabf4150cfaf38868bc7f0b3ae3ee29913406e6cf899d5b1a
TRAIN_NEG_00352,train,random_5_30,13,,,0,0.0,False,142,4eaeeb1b7400c2522dccefd7b83d19dde6886e14622017a48b7ad9df78d219e4
TRAIN_NEG_00353,train,shuffled,96,ath00230,KEGG_Cellular,1,0.010416666666666666,False,142,c0a9f39e6a1b792f93b3d61dcc75ec2179b079ab21d4b48c086d612a9a66a1a9
TRAIN_NEG_00354,train,partial_50_80,9,AC_PWY-7219,AraCyc_Nucleotide,9,1.0,False,142,a8c211fc34580ed0ecb79af29a4d8eef3f9ddb975696cc7924dd0b9e3c7848c0
TRAIN_NEG_00355,train,cross_pathway,19,ath05100;AC_ARGSYNBSUB-PWY,KEGG_Environmental;AraCyc_AminoAcid,19,1.0,False,142,800d0145b5951596cece590f45c03219518d3584d9cc23dbdc64208750f7ea94
TRAIN_NEG_00356,train,random_5_30,7,,,0,0.0,False,142,f0c214c5bbf2972253234db9794d161a72db19b7d0fbf0b1cdae386e11538eba
TRAIN_NEG_00357,train,shuffled,14,AC_PWY-5035,AraCyc_Misc,0,0.0,False,142,bf89e351dbbac85b7af3a8148741f9e2298af41e703389a9c9125d0134279738
TRAIN_NEG_00358,train,partial_50_80,3,AC_PWY-7184,AraCyc_Nucleotide,3,1.0,False,142,da3e2e4d420a3c564198bd232410010bb2e1b34074db2e0fb8f090b40f0155e9
TRAIN_NEG_00359,train,cross_pathway,34,ath00941;AC_PWY-5080,KEGG_Cellular;AraCyc_Lipid,34,1.0,False,142,337d60de658e11c17402f786df586fd1eaabcb17cb4dbf1139298da40cebcb43
TRAIN_NEG_00360,train,random_5_30,13,,,0,0.0,False,142,9d918db1c5da763ab74965ade778c2fca52339b0bcd037fa730110c1141e42e0
TRAIN_NEG_00361,train,shuffled,11,ath00603,KEGG_Lipid,0,0.0,False,142,0a982e1637defb802ddfa804c8062cfc96cd8858da32593f185dfe6a6230bdfa
TRAIN_NEG_00362,train,partial_50_80,6,AC_GLUTORN-PWY,AraCyc_Misc,6,1.0,False,142,2e185d70e3b00686b26fa39ad7c6360b28fd85448af56b49db8768c9da50b002
TRAIN_NEG_00363,train,cross_pathway,59,ath00710;AC_GLYCOLYSIS,KEGG_Metabolism;AraCyc_Carbohydrate,59,1.0,False,142,8909c1916b4f9fe6b5738a4a8be144b251ea09f4b563d9ac5def8d22ef066591
TRAIN_NEG_00364,train,random_5_30,8,,,0,0.0,False,142,70c46169ca3b39979a22b319b1b24ed2ce5a5c0d43cf7327c42a86be57e43ada
TRAIN_NEG_00365,train,shuffled,24,AC_PWY-4221,AraCyc_Misc,0,0.0,False,142,af78504ea4ab7d86b091b626ee2c541b48989288a649cda0bd1120ae2b78722f
TRAIN_NEG_00366,train,partial_50_80,3,AC_PWY-6544,AraCyc_Misc,3,1.0,False,142,ccaa18e09994304033e0bc0e9c1b02703056fd3c52e41652046e3f7fc5fbde65
TRAIN_NEG_00367,train,cross_pathway,79,AC_PWY-6527;ath00190,AraCyc_Misc;KEGG_Metabolism,79,1.0,False,142,93346e61cc02f76aa5ffd691ba5efadfa74b3806df105569a009c65b2fd7bc08
TRAIN_NEG_00368,train,random_5_30,15,,,0,0.0,False,142,5b2fc3be8571b7009b61742022a376888772ad09bfbb16d3858c1546d6bbce2a
TRAIN_NEG_00369,train,shuffled,7,AC_ILE-VAL-PWY,AraCyc_Misc,0,0.0,False,142,8b904f06e6f4769226a36e11148be7ec7da994c616edf3686b2cb0a54e917383
TRAIN_NEG_00370,train,partial_50_80,7,AC_PWY-695,AraCyc_Misc,7,1.0,False,142,f5ea733bf306e61b77698d9d5faa4abcaa8850d1ca78c38cbd92942b550c57c5
TRAIN_NEG_00371,train,cross_pathway,10,ath00750;AC_PWY-8142,KEGG_Cellular;AraCyc_Misc,10,1.0,False,142,4dc33bc77370e5aae904993862359c9a6a39a767dabf2e550aafa7526229dc50
TRAIN_NEG_00372,train,random_5_30,15,,,0,0.0,False,142,bdcf287f2ba3ad72c437fac253462f248d05c54c83b73abcba90cef635422639
TRAIN_NEG_00373,train,shuffled,53,ath04148,KEGG_SignalTrans,0,0.0,False,142,c816ace399824c95c69e9c4102d8bdf9f61be92b3f38296a7ac76a309f671328
TRAIN_NEG_00374,train,partial_50_80,6,AC_PWY-6554,AraCyc_Misc,6,1.0,False,142,b3ce7816ba6d087620d14f2db9c7f53428e075bc5ce0fb9a27ce221f0c7366a5
TRAIN_NEG_00375,train,cross_pathway,11,AC_PWY-5027;AC_ASPARAGINE-DEG1-PWY-1,AraCyc_Misc;AraCyc_Misc,11,1.0,True,142,3e835aef5fba6c99a087c1babe582d16e212b8a008e001c11f5419cbe766c3ba
TRAIN_NEG_00376,train,random_5_30,10,,,0,0.0,False,142,1fc19a60d4c014b66683b1f304bbef13552299f3be7591cd045f63faf2c27a2c
TRAIN_NEG_00377,train,shuffled,18,ath00511,KEGG_Lipid,0,0.0,False,142,ba5441c8975ff75575d73e4f784768eca6c5e786f91bfe1bd465d10b700fcfbc
TRAIN_NEG_00378,train,partial_50_80,6,AC_PWY-6556,AraCyc_Nucleotide,6,1.0,False,142,61445cc702567ee6971f6e98a3afe5ba5ca5922f7b8ac5e7e744128f13c180a6
TRAIN_NEG_00379,train,cross_pathway,14,AC_PWY-7221;AC_PWY-181,AraCyc_Nucleotide;AraCyc_Misc,14,1.0,False,142,a50a41135efa5c5f28a4b74064b659291dc83b6df0b1ee45dc3babe954f1b7c3
TRAIN_NEG_00380,train,random_5_30,23,,,0,0.0,False,142,e4115574ba8fae26769004fb1b5e04b275f6abb5354261468511380c9de849b0
TRAIN_NEG_00381,train,shuffled,28,AC_PWY-5667,AraCyc_Misc,0,0.0,False,142,5e60e3795234818bb7dacfa567154a3a6b8134998af65f6b1979792c74f077ec
TRAIN_NEG_00382,train,partial_50_80,45,ath00900,KEGG_Cellular,45,1.0,False,142,b3231c4f77e3354d2fe3bcaa532e2781abea429e3a16351da75a5ded833dbcd1
TRAIN_NEG_00383,train,cross_pathway,28,ath00250;AC_DTDPRHAMSYN-PWY,KEGG_Cellular;AraCyc_Misc,28,1.0,False,142,9335b235835b1d96be5fd11bab3f3b84243d636f6f14081c67abff110d19664e
TRAIN_NEG_00384,train,random_5_30,5,,,0,0.0,False,142,38f537f9d1ca8559fdc53900b2fcb5c6a85399143b0e6937770dba7c8af22258
TRAIN_NEG_00385,train,shuffled,181,ath00500,KEGG_Lipid,1,0.0055248618784530384,False,142,ac364f0c8f894c1bcb764a02f84ea9937ea165325f3d5a24101a4a9de2ac043c
TRAIN_NEG_00386,train,partial_50_80,57,ath04814,KEGG_SignalTrans,57,1.0,False,142,63bc1e3537405144ba01e051e967002c51fe49129757417c10c04b0d967fa0eb
TRAIN_NEG_00387,train,cross_pathway,6,AC_PWY-4861;AC_PWY-6051,AraCyc_Misc;AraCyc_Misc,6,1.0,True,142,7727dbd096ada51f499d1addef4777a560bc5a8a3ce09ebd953d1c9f5c27006c
TRAIN_NEG_00388,train,random_5_30,21,,,0,0.0,False,142,29782efb0ed7da76e992ce46d19071bfe11a0338a38f78f1eba5bda356023625
TRAIN_NEG_00389,train,shuffled,17,AC_PWY-6691,AraCyc_Misc,0,0.0,False,142,1026080ee7fab3482d7d45b17e3f580c9028005a78bc2e8709aa8bb0fc04c0ec
TRAIN_NEG_00390,train,partial_50_80,11,ath00340,KEGG_Cellular,11,1.0,False,142,6f2774870eedff3a7537a5159f0585c6d48e17c0d5e9a46fa3be322dbf35d7df
TRAIN_NEG_00391,train,cross_pathway,11,AC_PWY-3561;AC_PWY-4765,AraCyc_Misc;AraCyc_Lipid,11,1.0,False,142,5a34b66b5482da216c37d9ea3b906d1e357cf41d777fef31ef780465132f88ec
TRAIN_NEG_00392,train,random_5_30,21,,,0,0.0,False,142,d779c78c684dd8f5a301c277cf35a0d4c4dc88c0b2432f52caf15404d8d05fc8
TRAIN_NEG_00393,train,shuffled,10,AC_PWY-6363,AraCyc_Misc,0,0.0,False,142,fd966e1bca1db31156dea7f0127cc35c43594a70db92ac7020e668378e3c3392
TRAIN_NEG_00394,train,partial_50_80,6,AC_PWY0-1264,AraCyc_Cofactor,6,1.0,False,142,fc7f17ef454ecf3436b4c3eaa48cffd11d26b7ef606ce37bcf1ba94e4c878c46
TRAIN_NEG_00395,train,cross_pathway,16,AC_PWY-7199;AC_PWY-6475,AraCyc_Nucleotide;AraCyc_Misc,16,1.0,False,142,663fee4fef35952c957819fe81882d56a3c6480ed2edba36642991e3fd853f15
TRAIN_NEG_00396,train,random_5_30,6,,,0,0.0,False,142,595585d6de186a6c8017924e48f9322a984b3c559b90e9c613b3e65538ddd3c0
TRAIN_NEG_00397,train,shuffled,62,ath03060,KEGG_GeneticInfo,0,0.0,False,142,dca3aa5433d917936b8e11dba1b39628d9c1630b97776bc9d9e8009981046d0a
TRAIN_NEG_00398,train,partial_50_80,7,AC_HISTSYN-PWY,AraCyc_Misc,7,1.0,False,142,d25e821b9660f475e9bc022d890136910a71357b421b8bdedb872172c6230ac8
TRAIN_NEG_00399,train,cross_pathway,10,AC_ILEUSYN-PWY;AC_PWY-7219,AraCyc_Misc;AraCyc_Nucleotide,10,1.0,False,142,d3e5d476ef5d2392952464d8d69700f88a46a4b99f3cb063b60991afe960aafb
TRAIN_NEG_00400,train,random_5_30,21,,,0,0.0,False,142,da30bef61b23ca1b806ee9871dc9481b55771b8f8ac6b604e869e91f3ef1a909
TRAIN_NEG_00401,train,shuffled,35,AC_CALVIN-PWY,AraCyc_Misc,1,0.02857142857142857,False,142,350a898627c03feb01701ff8ed1d2df7ea8b75d799ab2b02141f118d08e58792
TRAIN_NEG_00402,train,partial_50_80,14,AC_PWY-6039,AraCyc_Misc,14,1.0,False,142,fa930ddde50ba08de8caf86251a8332ddf50a0e2bdc44c971ac267a728c32227
TRAIN_NEG_00403,train,cross_pathway,12,AC_PWY-401;AC_ASPASN-ARA-PWY,AraCyc_Lipid;AraCyc_Misc,12,1.0,False,142,4c3078f5c245bfb09c740b3a7d11cd6a12976f0619a94e95d94b106562618471
TRAIN_NEG_00404,train,random_5_30,10,,,0,0.0,False,142,81ef55d96e1e42a15e27e905ea2c3566001cd6fde3a3f41782fb3a5560cfb19d
TRAIN_NEG_00405,train,shuffled,27,AC_PWY-5083,AraCyc_Misc,0,0.0,False,142,c3755ae234ae0b2ddfc7aee791a4d6f7784aadc6058fa0a96c8868ceb2bde149
TRAIN_NEG_00406,train,partial_50_80,9,AC_PWY-7140,AraCyc_Misc,9,1.0,False,142,ba1694a3537387e1d1f3b3278c17a7ace09a27871ba32d39bba6c1613805b696
TRAIN_NEG_00407,train,cross_pathway,10,AC_PWY-5386;AC_PWY-6367,AraCyc_Misc;AraCyc_Misc,10,1.0,True,142,7c3dd200e72f03f27531d5728365849ef073ab6c02d13cb3418aaa90bd635d94
TRAIN_NEG_00408,train,random_5_30,22,,,0,0.0,False,142,3662e8944533b5ba3ef67ec60e6019e77da161f85dbdd7e3afa2895ea2c8d653
TRAIN_NEG_00409,train,shuffled,125,ath00270,KEGG_Cellular,1,0.008,False,142,28f2ac2666ba4b7b81c3af1851f0ac00b74cd67c66e8cefa87e4d04d8cec2b33
TRAIN_NEG_00410,train,partial_50_80,65,ath00010,KEGG_Metabolism,65,1.0,False,142,cb863f7d36c65e2527dc8066770e2fa2713c4d7876c43b872078a435fd5f1ea9
TRAIN_NEG_00411,train,cross_pathway,10,AC_ALANINE-SYN2-PWY;AC_PWY-5122,AraCyc_Misc;AraCyc_Misc,10,1.0,True,142,598c8b391c886eaf65070b6ef63b1168cc13a7e84c5bc8006f80c2c0badeb97d
TRAIN_NEG_00412,train,random_5_30,16,,,0,0.0,False,142,029a7d47adf522c7155b8d9f02554c077c1b294f955dde473a5f36cabb2f417b
TRAIN_NEG_00413,train,shuffled,5,AC_PWY-4984,AraCyc_Misc,0,0.0,False,142,6e7dfcb93f2070ae47d09e90af64a391eb7a29b35495cce301f19f72c4a6e4ba
TRAIN_NEG_00414,train,partial_50_80,20,AC_PWY-1187,AraCyc_AminoAcid,20,1.0,False,142,547d399d983343b6cd40f118426d193aa9f19279fe8ebe5b10877d9c6506b929
TRAIN_NEG_00415,train,cross_pathway,37,ath00710;AC_PWY-8458,KEGG_Metabolism;AraCyc_Misc,37,1.0,False,142,3aa9f590b3319016c1564727507e4831dcfee212625077b470272317d091c572
TRAIN_NEG_00416,train,random_5_30,22,,,0,0.0,False,142,d7ae5f12f22a50d3fb6e82e3318809e251b0486d95a28e6464e3048e48909e7b
TRAIN_NEG_00417,train,shuffled,62,ath03060,KEGG_GeneticInfo,0,0.0,False,142,28bdfed698993fb6d5590ebb3dea22192dc9d709eb16b3830022a4dc05fe2989
TRAIN_NEG_00418,train,partial_50_80,8,AC_PWY-4562,AraCyc_Lipid,8,1.0,False,142,0efdb2f23800af598133c35f7d017f0857b54065537aa6fb9baa5eb101fb18e7
TRAIN_NEG_00419,train,cross_pathway,11,AC_PWY-6607;ath00601,AraCyc_Nucleotide;KEGG_Lipid,11,1.0,False,142,fad241f943fadf38e09d61f129fa5d037b075b5b672be4cb943d5eb4db005c89
TRAIN_NEG_00420,train,random_5_30,20,,,0,0.0,False,142,c3801110e0adf51d295715059abaf0d810e1ba85eec608db2982254b18761f00
TRAIN_NEG_00421,train,shuffled,69,ath03083,KEGG_GeneticInfo,0,0.0,False,142,60efa835233f3d43291512f1a343a5b98edabda5375f44876eaeff91717b6e93
TRAIN_NEG_00422,train,partial_50_80,5,AC_PWY-5837,AraCyc_Misc,5,1.0,False,142,b527cddf5f8dc3a02cc86ea1c582d2e3e070cf7a81ba3baa2ea8248707d4bb28
TRAIN_NEG_00423,train,cross_pathway,10,AC_PWY-7140;AC_PWY0-1182,AraCyc_Misc;AraCyc_Misc,10,1.0,True,142,446c22127f64622d5de95aac1572d06b7b44f0358f9109f83de220e92d0ff5a9
TRAIN_NEG_00424,train,random_5_30,23,,,0,0.0,False,142,6b521fe6d75e68b7d022db08fb379682e920e0f7c577d2086ffad982399fccb5
TRAIN_NEG_00425,train,shuffled,36,ath00785,KEGG_Cellular,0,0.0,False,142,8930301ca8a902ae2651e6274989a76a1c2b7c43412cbc19ebf03be206243d8d
TRAIN_NEG_00426,train,partial_50_80,5,AC_ASPARTATE-DEG1-PWY,AraCyc_Misc,5,1.0,False,142,96cad13784ad51e1aee1e1001a7d365aff5a52eb3405b3870c53fb0cebc3d9c2
TRAIN_NEG_00427,train,cross_pathway,24,AC_PWY-6612;ath04382,AraCyc_Cofactor;KEGG_SignalTrans,24,1.0,False,142,ecdffd9a7dd1ab968fa5ad5141a472d05b9bf5b6cc3a313538b8a5db3f14cd8d
TRAIN_NEG_00428,train,random_5_30,7,,,0,0.0,False,142,39cc4d7c4494031a018633e25edfd8f9f7949074228e7e99924109f953285042
TRAIN_NEG_00429,train,shuffled,47,AC_PWYQT-4471,AraCyc_AminoAcid,0,0.0,False,142,69f226b374fe8ac5f6172f27f26148e1b5bf6a737de859274320b87edf64ba6b
